Start Date,Start Time,Date,Time,Miles,Purpose,Income source,From,To,Notes,Original_File
11/10/24,12:35:44 PM,11/10/24,12:41:24 PM,0.34,p,,"10208 19th Ave SE, Everett, WA 98208, USA","10200 19th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_10_2024_13_00am_PDT-11_11_2024_12_00am_PDT.csv
11/10/24,12:42:58 PM,11/10/24,1:01:13 PM,4.74,p,,"10200 19th Ave SE, Everett, WA 98208, USA","13710 59th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_10_2024_13_00am_PDT-11_11_2024_12_00am_PDT.csv
11/10/24,4:51:05 PM,11/10/24,5:51:08 PM,8.23,p,,"13710 59th Ave SE, Everett, WA 98208, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_10_2024_13_00am_PDT-11_11_2024_12_00am_PDT.csv
11/11/24,9:04:44 AM,11/11/24,9:47:39 AM,5.33,p,,"20019 6 W, Lynnwood, WA 98036, USA","21616 76th Ave W, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,10:23:50 AM,11/11/24,10:36:48 AM,5.31,p,,"21616 76th Ave W, Edmonds, WA 98026, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,11:57:24 AM,11/11/24,12:47:07 PM,4.93,p,,"608 200th Pl SW, Lynnwood, WA 98036, USA","17902 30th Pl W, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,12:48:02 PM,11/11/24,1:26:54 PM,3.01,p,,"17955 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,4:32:28 PM,11/11/24,5:26:47 PM,13.01,b,,"20012 6 W, Lynnwood, WA 98036, USA","8810 Airport Rd, Everett, WA 98204, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,5:27:23 PM,11/11/24,6:42:23 PM,35.14,b,,"8810 Airport Rd, Everett, WA 98204, USA","I-5, Seattle, WA 98108, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/11/24,6:43:07 PM,11/11/24,8:02:14 PM,27.08,b,,"5543 13th Ave S, Seattle, WA 98108, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_11_2024_13_00am_PDT-11_12_2024_12_00am_PDT.csv
11/13/24,10:10:55 AM,11/13/24,10:17:30 AM,1.66,p,,"20019 6 W, Lynnwood, WA 98036, USA","4313 212th St SW, Mountlake Terrace, WA 98043, USA",2021 Tesla Model 3,business_personal_trip_log_11_13_2024_14_00am_PDT-11_12_2024_12_00am_PDT.csv
11/13/24,10:18:00 AM,11/13/24,10:19:00 AM,0.31,p,,"21120 46th Pl W, Lynnwood, WA 98036, USA",Unknown,2021 Tesla Model 3,business_personal_trip_log_11_13_2024_14_00am_PDT-11_12_2024_12_00am_PDT.csv
11/13/24,10:19:30 AM,11/13/24,10:22:52 AM,0.76,p,,"5215 212th St SW, Lynnwood, WA 98036, USA","20801 Highway 99, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_13_2024_14_00am_PDT-11_12_2024_12_00am_PDT.csv
11/13/24,10:23:52 AM,11/13/24,10:26:35 AM,0.37,p,,"20728 Highway 99, Lynnwood, WA 98036, USA","20200 68th Ave W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_13_2024_14_00am_PDT-11_12_2024_12_00am_PDT.csv
11/13/24,2:18:38 PM,11/13/24,3:57:27 PM,32.48,p,,"20216 68th Ave W, Lynnwood, WA 98036, USA","9804 79th Dr NE, Marysville, WA 98270, USA",2021 Tesla Model 3,business_personal_trip_log_11_13_2024_14_00am_PDT-11_12_2024_12_00am_PDT.csv
11/14/24,9:49:16 AM,11/14/24,10:16:35 AM,1.82,p,,"9804 79th Dr NE, Marysville, WA 98270, USA","6810 84th St NE, Marysville, WA 98270, USA",2021 Tesla Model 3,business_personal_trip_log_11_14_2024_12_00am_PDT-11_15_2024_12_00am_PDT.csv
11/14/24,2:18:43 PM,11/14/24,4:08:59 PM,25.9,p,,"6810 84th St NE, Marysville, WA 98270, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_14_2024_12_00am_PDT-11_15_2024_12_00am_PDT.csv
11/15/24,12:17:24 PM,11/15/24,12:33:16 PM,4.3,p,,"615 200th Pl SW, Lynnwood, WA 98036, USA",Unknown,2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,12:53:23 PM,11/15/24,1:45:03 PM,5.08,p,,"14819 10th Ave SE, Mill Creek, WA 98012, USA","17308 Highway 99, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,3:20:34 PM,11/15/24,4:24:24 PM,2.24,p,,"17222 Highway 99, Lynnwood, WA 98037, USA","4201 198th St SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,5:12:40 PM,11/15/24,6:13:52 PM,6.19,p,,"4114 198th St SW, Lynnwood, WA 98036, USA","14819 10th Ave SE, Mill Creek, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,7:10:22 PM,11/15/24,8:20:58 PM,2.24,p,,"14819 10th Ave SE, Mill Creek, WA 98012, USA","14905 Bothell Everett Hwy, Mill Creek, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,8:57:38 PM,11/15/24,9:36:08 PM,4.14,p,,"14905 Bothell Everett Hwy, Mill Creek, WA 98012, USA","13710 59th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/15/24,9:49:38 PM,11/15/24,10:10:59 PM,8.43,p,,"13707 59th Ave SE, Everett, WA 98208, USA","720 200th Pl SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_15_2024_17_00am_PDT-11_16_2024_12_00am_PDT.csv
11/16/24,9:35:35 AM,11/16/24,11:03:15 AM,20.5,b,,"20019 6 W, Lynnwood, WA 98036, USA","11910 NE 116th St, Kirkland, WA 98034, USA",2021 Tesla Model 3,business_personal_trip_log_11_16_2024_17_00am_PDT-11_12_2024_12_00am_PDT.csv
11/16/24,11:03:45 AM,11/16/24,1:13:12 PM,16.29,b,,"11447 120th Ave NE, Kirkland, WA 98033, USA","10503 NE 4th St, Bellevue, WA 98004, USA",2021 Tesla Model 3,business_personal_trip_log_11_16_2024_17_00am_PDT-11_12_2024_12_00am_PDT.csv
11/16/24,1:13:48 PM,11/16/24,3:15:41 PM,33.44,b,,"10503 NE 4th St, Bellevue, WA 98004, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_16_2024_17_00am_PDT-11_12_2024_12_00am_PDT.csv
11/16/24,5:31:23 PM,11/16/24,6:01:41 PM,2.69,p,,"20012 6th Pl W, Lynnwood, WA 98036, USA","18109 33rd Ave W, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_16_2024_17_00am_PDT-11_12_2024_12_00am_PDT.csv
11/16/24,6:09:00 PM,11/16/24,6:49:06 PM,3.43,p,,"18109 33rd Ave W, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_16_2024_17_00am_PDT-11_12_2024_12_00am_PDT.csv
11/17/24,9:04:23 AM,11/17/24,9:46:37 AM,6,p,,"20025 6 W, Lynnwood, WA 98036, USA","4326 148th St SE, Bothell, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/17/24,11:07:25 AM,11/17/24,12:12:23 PM,6.04,p,,"4326 148th St SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/17/24,2:19:09 PM,11/17/24,2:43:32 PM,6.37,p,,"20019 6 W, Lynnwood, WA 98036, USA","14800 Highway 99, Lynnwood, WA 98087, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/17/24,2:44:26 PM,11/17/24,3:28:02 PM,4.44,p,,"WA-525, Lynnwood, WA 98087, USA","2208 W Casino Rd, Everett, WA 98204, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/17/24,5:40:49 PM,11/17/24,6:10:47 PM,9.23,p,,"2208 W Casino Rd, Everett, WA 98204, USA","1402 164th St SW, Lynnwood, WA 98087, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/17/24,6:15:19 PM,11/17/24,7:01:07 PM,4.84,p,,"1402 164th St SW, Lynnwood, WA 98087, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_17_2024_17_00am_PDT-11_18_2024_12_00am_PDT.csv
11/18/24,9:02:13 AM,11/18/24,9:48:03 AM,5.33,p,,"20019 6 W, Lynnwood, WA 98036, USA","21616 76th Ave W, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_18_2024_17_00am_PDT-11_19_2024_12_00am_PDT.csv
11/18/24,10:28:25 AM,11/18/24,2:16:37 PM,118.41,p,,"21616 76th Ave W, Edmonds, WA 98026, USA","12604 132nd Ave Ct E, Puyallup, WA 98374, USA",2021 Tesla Model 3,business_personal_trip_log_11_18_2024_17_00am_PDT-11_19_2024_12_00am_PDT.csv
11/18/24,5:55:17 PM,11/18/24,6:31:03 PM,2.81,p,,"12606 132nd Ave Ct E, Puyallup, WA 98374, USA","4417 S Meridian, Puyallup, WA 98373, USA",2021 Tesla Model 3,business_personal_trip_log_11_18_2024_17_00am_PDT-11_19_2024_12_00am_PDT.csv
11/18/24,6:39:48 PM,11/18/24,7:33:55 PM,3.08,p,,"4423 S Meridian, Puyallup, WA 98373, USA","12606 132nd Ave Ct E, Puyallup, WA 98374, USA",2021 Tesla Model 3,business_personal_trip_log_11_18_2024_17_00am_PDT-11_19_2024_12_00am_PDT.csv
11/19/24,7:17:11 AM,11/19/24,7:40:26 AM,12.73,p,,"12612 132nd Avct E, Puyallup, WA 98374, USA","10115 S Tacoma Way, Lakewood, WA 98499, USA",2021 Tesla Model 3,business_personal_trip_log_11_19_2024_17_00am_PDT-11_20_2024_12_00am_PDT.csv
11/19/24,8:55:32 AM,11/19/24,9:12:46 AM,5.08,p,,"10115 S Tacoma Way, Lakewood, WA 98499, USA","8102 Zircon Dr SW, Lakewood, WA 98498, USA",2021 Tesla Model 3,business_personal_trip_log_11_19_2024_17_00am_PDT-11_20_2024_12_00am_PDT.csv
11/19/24,1:55:29 PM,11/19/24,3:04:48 PM,17.67,p,,"8102 Zircon Dr SW, Lakewood, WA 98498, USA","12608 132nd Ave Ct E, Puyallup, WA 98374, USA",2021 Tesla Model 3,business_personal_trip_log_11_19_2024_17_00am_PDT-11_20_2024_12_00am_PDT.csv
11/19/24,6:54:55 PM,11/19/24,7:24:11 PM,2.94,p,,"12609 132nd Ave Ct E, Puyallup, WA 98374, USA","13024 Meridian E, Puyallup, WA 98373, USA",2021 Tesla Model 3,business_personal_trip_log_11_19_2024_17_00am_PDT-11_20_2024_12_00am_PDT.csv
11/19/24,7:38:31 PM,11/19/24,9:05:34 PM,52.89,p,,"13024 Meridian E, Puyallup, WA 98373, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_19_2024_17_00am_PDT-11_20_2024_12_00am_PDT.csv
11/20/24,12:33:23 PM,11/20/24,1:26:40 PM,12.07,b,,"20013 6 W, Lynnwood, WA 98036, USA","10200 1st Ave NE, Seattle, WA 98125, USA",2021 Tesla Model 3,business_personal_trip_log_11_20_2024_17_00am_PDT-11_21_2024_12_00am_PDT.csv
11/20/24,1:32:34 PM,11/20/24,2:09:40 PM,13.28,b,,"10200 1st Ave NE, Seattle, WA 98125, USA","23502 Edmonds Way, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_20_2024_17_00am_PDT-11_21_2024_12_00am_PDT.csv
11/20/24,2:10:11 PM,11/20/24,2:12:41 PM,0.08,b,,"23502 Edmonds Way, Edmonds, WA 98026, USA","23510 Edmonds Way, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_20_2024_17_00am_PDT-11_21_2024_12_00am_PDT.csv
11/20/24,2:14:31 PM,11/20/24,3:55:40 PM,31.17,b,,"23510 Edmonds Way, Edmonds, WA 98026, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_20_2024_17_00am_PDT-11_21_2024_12_00am_PDT.csv
11/21/24,12:24:15 PM,11/21/24,1:12:32 PM,7.19,p,,"20019 6 W, Lynnwood, WA 98036, USA","13710 59th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_21_2024_17_00am_PDT-11_22_2024_12_00am_PDT.csv
11/21/24,2:43:17 PM,11/21/24,3:13:35 PM,0.02,p,,"13716 59th Ave SE, Everett, WA 98208, USA","13707 59th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_21_2024_17_00am_PDT-11_22_2024_12_00am_PDT.csv
11/21/24,4:29:08 PM,11/21/24,4:57:13 PM,7.49,p,,"13710 59th Ave SE, Everett, WA 98208, USA","608 200th Pl SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_21_2024_17_00am_PDT-11_22_2024_12_00am_PDT.csv
11/21/24,6:26:46 PM,11/21/24,7:10:16 PM,3.81,p,,"20012 6th Pl W, Lynnwood, WA 98036, USA","18508 33rd Ave W, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_21_2024_17_00am_PDT-11_22_2024_12_00am_PDT.csv
11/21/24,7:34:32 PM,11/21/24,8:15:40 PM,3.83,p,,"18508 33rd Ave W, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_21_2024_17_00am_PDT-11_22_2024_12_00am_PDT.csv
11/22/24,9:42:17 AM,11/22/24,9:58:44 AM,7.34,p,,"20019 6 W, Lynnwood, WA 98036, USA","13710 59th Ave SE, Everett, WA 98208, USA",2021 Tesla Model 3,business_personal_trip_log_11_22_2024_17_00am_PDT-11_23_2024_12_00am_PDT.csv
11/22/24,2:44:38 PM,11/22/24,3:24:57 PM,7.3,p,,"13822 59th Ave SE, Everett, WA 98208, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_22_2024_17_00am_PDT-11_23_2024_12_00am_PDT.csv
11/22/24,5:18:13 PM,11/22/24,6:27:42 PM,20.82,p,,"20019 6 W, Lynnwood, WA 98036, USA","9430 State Ave, Marysville, WA 98270, USA",2021 Tesla Model 3,business_personal_trip_log_11_22_2024_17_00am_PDT-11_23_2024_12_00am_PDT.csv
11/22/24,7:38:36 PM,11/22/24,7:44:56 PM,2.65,p,,"9414 State Ave, Marysville, WA 98270, USA","9804 79th Dr NE, Marysville, WA 98270, USA",2021 Tesla Model 3,business_personal_trip_log_11_22_2024_17_00am_PDT-11_23_2024_12_00am_PDT.csv
11/24/24,9:08:47 AM,11/24/24,9:53:08 AM,5.69,p,,"20012 6 W, Lynnwood, WA 98036, USA","4326 148th St SE, Bothell, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,10:58:21 AM,11/24/24,11:45:50 AM,6.03,p,,"4326 148th St SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,4:54:02 PM,11/24/24,5:26:46 PM,4.14,b,,"20012 6th Pl W, Lynnwood, WA 98036, USA","18602 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,5:27:31 PM,11/24/24,5:39:34 PM,2.17,b,,"18602 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","2915 184th St SW, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,6:09:17 PM,11/24/24,7:16:08 PM,10.43,b,,"3101 184th St SW, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,7:25:12 PM,11/24/24,8:05:44 PM,4.22,p,,"20019 6 W, Lynnwood, WA 98036, USA","14905 Bothell Everett Hwy, Mill Creek, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/24/24,9:01:45 PM,11/24/24,9:11:26 PM,4.31,p,,"14905 Bothell Everett Hwy, Mill Creek, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_24_2024_17_00am_PDT-11_25_2024_12_00am_PDT.csv
11/25/24,9:04:39 AM,11/25/24,9:51:15 AM,5.32,p,,"20019 6 W, Lynnwood, WA 98036, USA","21616 76th Ave W, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,10:25:12 AM,11/25/24,11:10:32 AM,5.3,p,,"21616 76th Ave W, Edmonds, WA 98026, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,1:48:57 PM,11/25/24,3:41:55 PM,21.03,b,,"20012 6 W, Lynnwood, WA 98036, USA","2901 184th St SW, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,3:47:19 PM,11/25/24,4:16:38 PM,5.6,b,,"2901 184th St SW, Lynnwood, WA 98037, USA","4615 196th St SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,4:17:24 PM,11/25/24,5:14:59 PM,16,b,,"4615 196th St SW, Lynnwood, WA 98036, USA","17955 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,5:15:38 PM,11/25/24,5:17:00 PM,0.08,b,,"17955 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","18133 33rd Ave W, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/25/24,5:56:41 PM,11/25/24,6:30:38 PM,6.97,b,,"17902 30th Pl W, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_25_2024_17_00am_PDT-11_26_2024_12_00am_PDT.csv
11/26/24,9:07:54 AM,11/26/24,9:57:06 AM,7.94,p,,"20012 6th Pl W, Lynnwood, WA 98036, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,12:26:34 PM,11/26/24,12:43:52 PM,7.2,b,,"10601 47th Pl W, Mukilteo, WA 98275, USA","19225 Damson Rd, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,12:48:25 PM,11/26/24,1:28:52 PM,31.83,b,,"19225 Damson Rd, Lynnwood, WA 98036, USA","2440 S 166th St, Seatac, WA 98158, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,1:31:54 PM,11/26/24,1:33:55 PM,0.1,b,,"16745 Air Cargo Rd N, Seatac, WA 98158, USA","2626 S 170th St, Seatac, WA 98188, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,1:35:11 PM,11/26/24,3:14:05 PM,33.57,b,,"2626 S 170th St, Seatac, WA 98188, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,4:23:03 PM,11/26/24,5:40:56 PM,16.03,p,,"20025 6 W, Lynnwood, WA 98036, USA","1416 Lake View Ave, Snohomish, WA 98290, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/26/24,10:00:59 PM,11/26/24,11:20:35 PM,15.98,p,,"1410 Lake View Ave, Snohomish, WA 98290, USA","608 200th Pl SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_26_2024_17_00am_PDT-11_27_2024_12_00am_PDT.csv
11/27/24,10:45:58 AM,11/27/24,11:49:15 AM,21.61,p,,"20012 6 W, Lynnwood, WA 98036, USA","4101 Beacon Ave S, Seattle, WA 98108, USA",2021 Tesla Model 3,business_personal_trip_log_11_27_2024_17_00am_PDT-11_28_2024_12_00am_PDT.csv
11/27/24,4:32:14 PM,11/27/24,5:06:15 PM,19.02,p,,"4113 Beacon Ave S, Seattle, WA 98108, USA","3508 204th St SW, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_27_2024_17_00am_PDT-11_28_2024_12_00am_PDT.csv
11/27/24,5:07:02 PM,11/27/24,5:42:06 PM,2.17,p,,"20407 28 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_27_2024_17_00am_PDT-11_28_2024_12_00am_PDT.csv
11/27/24,5:48:35 PM,11/27/24,6:34:00 PM,3.56,p,,"20019 6 W, Lynnwood, WA 98036, USA","3501 184th St SW, Lynnwood, WA 98037, USA",2021 Tesla Model 3,business_personal_trip_log_11_27_2024_17_00am_PDT-11_28_2024_12_00am_PDT.csv
11/27/24,8:20:51 PM,11/27/24,8:31:32 PM,3.82,p,,"3501 184th St SW, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_27_2024_17_00am_PDT-11_28_2024_12_00am_PDT.csv
11/28/24,9:56:32 AM,11/28/24,10:33:16 AM,5.96,p,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_28_2024_17_00am_PDT-11_29_2024_12_00am_PDT.csv
11/28/24,3:59:40 PM,11/28/24,4:49:06 PM,7.02,p,,"20012 6th Pl W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_28_2024_17_00am_PDT-11_29_2024_12_00am_PDT.csv
11/29/24,10:49:33 AM,11/29/24,11:40:53 AM,11.37,b,,"20025 6 W, Lynnwood, WA 98036, USA","18800 Highway 99, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/29/24,11:56:45 AM,11/29/24,12:21:37 PM,7.06,b,,"18800 Highway 99, Lynnwood, WA 98036, USA","21420 Highway 99, Edmonds, WA 98026, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/29/24,12:33:40 PM,11/29/24,1:10:27 PM,1.48,b,,"21420 Highway 99, Edmonds, WA 98026, USA","19615 Highway 99, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/29/24,1:34:03 PM,11/29/24,3:18:06 PM,24.55,b,,"19615 Highway 99, Lynnwood, WA 98036, USA","14819 10th Ave SE, Mill Creek, WA 98012, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/29/24,3:31:42 PM,11/29/24,4:08:23 PM,4.04,b,,"1006 149th St SE, Mill Creek, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/29/24,5:45:35 PM,11/29/24,6:45:14 PM,6.51,p,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_29_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/30/24,12:54:36 PM,11/30/24,1:45:13 PM,5.85,p,,"20013 6 W, Lynnwood, WA 98036, USA","20025 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_30_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/30/24,3:06:18 PM,11/30/24,3:22:50 PM,5.23,p,,"608 200th Pl SW, Lynnwood, WA 98036, USA","20031 6 W, Lynnwood, WA 98036, USA",2021 Tesla Model 3,business_personal_trip_log_11_30_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/30/24,3:53:58 PM,11/30/24,4:52:57 PM,30.3,p,,"608 200th Pl SW, Lynnwood, WA 98036, USA","10400 Quil Ceda Blvd, Marysville, WA 98271, USA",2021 Tesla Model 3,business_personal_trip_log_11_30_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/30/24,5:00:45 PM,11/30/24,5:02:57 PM,0.08,p,,"10520 Quil Ceda Blvd, Quil Ceda Village, WA 98271, USA","10600 Quil Ceda Blvd, Quil Ceda Village, WA 98271, USA",2021 Tesla Model 3,business_personal_trip_log_11_30_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
11/30/24,5:03:46 PM,11/30/24,5:27:31 PM,0.11,p,,"10520 Quil Ceda Blvd, Quil Ceda Village, WA 98271, USA","10326 Quil Ceda Blvd, Quil Ceda Village, WA 98271, USA",2021 Tesla Model 3,business_personal_trip_log_11_30_2024_17_00am_PDT-11_30_2024_12_00am_PDT.csv
